objectid,zone_id,label,globalid,shape_Length,shape_Area
192,US-CA-XSD-SDC-1695,SDC-1695,{63050A38-0EE0-427E-BD8F-EE227A9659B2},35790.327782705666323,33281736.281914483755827
193,US-CA-XSD-SDC-1605,SDC-1605,{973BB082-EA8E-45D1-BE53-D63DD5DA6332},21208.440450681293441,19998152.151893548667431
194,US-CA-XSD-SDC-1689,SDC-1689,{91A797C0-5137-4923-BEAA-7483BAF77DA9},42842.221293588569097,72088076.536691397428513
195,US-CA-XSD-SDC-1696,SDC-1696,{72A190CA-E420-49FC-99BF-1B15FC772659},19486.266390373053582,22924724.255666494369507
196,US-CA-XSD-SDC-1694,SDC-1694,{0DACD3E5-F34F-454A-94EF-80642CD1E8E8},18937.120358481948642,8795221.076885648071766
197,US-CA-XSD-SDC-1697,SDC-1697,{70DACF44-BF80-45CC-A1C7-A8A8C208EE23},26231.377831165944372,18431676.303727757185698
198,US-CA-XSD-SDC-1739,SDC-1739,{AF06B341-D5D4-4E7A-B373-800431031509},12542.541430145969571,9205543.436583878472447
199,US-CA-XSD-SDC-1252,SDC-1252,{AC48A7F6-D72C-49D8-9566-68628B2EA502},18223.561781572738255,14105641.193722795695066
200,US-CA-XSD-SDC-1746,SDC-1746,{07567CB0-A617-46E5-8B52-A71C3562A85E},24922.784600494931510,36060297.792445026338100
201,US-CA-XSD-SDC-2224,SDC-2224,{2D887792-66D0-45EF-A7E9-59C59930B37A},25698.784781391863362,30147948.626506440341473
202,US-CA-XSD-SDC-2070,SDC-2070,{450A8786-08BB-4A0C-8391-88CAE941A672},18775.167757185605296,10315659.648939382284880
203,US-CA-XSD-SDC-1886,SDC-1886,{0A50162F-4B7A-4E49-BE3F-70740CC096F9},11626.194781649004653,5801069.697919868864119
204,US-CA-XSD-SDC-1600,SDC-1600,{0AF7973B-6C46-4830-883F-325AE74BF6C0},6377.510548388851930,1730103.377166742226109
205,US-CA-XSD-SDC-1229,SDC-1229,{51D60786-3B8E-442C-857A-BFDCC954F85B},44508.704994639258075,48001761.382354326546192
206,US-CA-XSD-SDC-0095,SDC-0095,{9BBDA28E-6E96-4F12-8989-F8D1A008D34F},1704.379189631033796,169697.275283674738603
207,US-CA-XSD-SDC-1426,SDC-1426,{1F0FC707-8B75-4129-947D-36E1DDE50EF3},32514.235063571246428,60315537.472233831882477
208,US-CA-XSD-SDC-0516,SDC-0516,{A6127163-0A8F-4B1A-8D2D-EC6086455762},10866.364744307611545,6844417.880670705810189
209,US-CA-XSD-SDC-1602,SDC-1602,{5832AE1E-5886-42E2-9521-EAD10B8C2F2D},15236.792546278862574,12780164.640562318265438
210,US-CA-XSD-SDC-1299,SDC-1299,{332B4DCA-C10C-4C13-8DD7-83A2FAB6ED19},20355.567830773485184,19783032.117260746657848
211,US-CA-XSD-SDC-1268,SDC-1268,{6074681C-5369-4110-9404-4C01AB0A18F5},25976.828500471572625,35368879.618573948740959
212,US-CA-XSD-SDC-1264,SDC-1264,{03CA1DDE-CCBF-4BE6-BE1C-7654021C905C},33769.729744558811944,51580182.962065048515797
213,US-CA-XSD-SDC-1274,SDC-1274,{7CBF92BC-D17A-4D3F-9F52-90525AD4D2A5},31937.288413008980569,35272669.458469286561012
214,US-CA-XSD-SDC-1280,SDC-1280,{A7AE1B65-CB18-4E6B-9484-E9D0352F56C6},21221.089160179697501,8686668.424883777275681
215,US-CA-XSD-SDC-1495,SDC-1495,{D023D4BE-EB03-40C8-8C31-854BD30AE408},5784.093532944205435,1861351.188608819618821
216,US-CA-XSD-SDC-1345,SDC-1345,{22FCA6C9-8541-4623-A16D-CFA69133FC16},41329.437467099662172,43830069.744990207254887
217,US-CA-XSD-SDC-1538,SDC-1538,{EE884DED-AF35-4B94-9F88-BFA69E784905},152427.035181407612981,567315633.171201944351196
218,US-CA-XSD-SDC-1288,SDC-1288,{72CE89E0-B1B3-4310-A961-6D4D4BD73D4F},35898.062945245059382,36768531.967186585068703
219,US-CA-XSD-SDC-1415,SDC-1415,{7D409C07-FCEE-4EF5-933F-634C4E14A80C},34093.972970294656989,58170670.378429688513279
220,US-CA-XSD-SDC-1218,SDC-1218,{44AAE847-C4EA-4CB5-A6C3-CD20C09A3B4F},19376.003374285435711,14022740.074484182521701
221,US-CA-XSD-SDC-0596,SDC-0596,{3A58DC7A-2838-4259-A01D-9AC616FA0C76},18020.957341290835757,9247723.694021774455905
222,US-CA-XSD-SDC-1261,SDC-1261,{AACACFCB-C390-4336-86AC-313874C7C0A0},10773.043077579624878,2794172.755685133393854
223,US-CA-XSD-SDC-1221,SDC-1221,{E83060A6-652A-4527-8B48-CF4B0C416E60},21818.659360903544439,30479856.110787577927113
224,US-CA-XSD-SDC-2507,SDC-2507,{0225B1AC-A255-4C06-901A-2BA2D202C8D8},10566.551440482679027,5214821.195738749578595
225,US-CA-XSD-SDC-1210,SDC-1210,{44E2B5F0-68C8-4588-849A-3EEDC107F177},30719.936378096474073,46098001.433515802025795
226,US-CA-XSD-SDC-0017,SDC-0017,{9B15C5C9-6914-4202-80DF-D2B370C2FBED},34496.937103219388518,64429542.098436057567596
227,US-CA-XSD-SDC-1203,SDC-1203,{0643F69F-7725-46D5-B402-CC727AA89DC1},16540.298366195293056,14720234.451426960527897
228,US-CA-XSD-SDC-1232,SDC-1232,{80A1C686-2A9F-4609-B764-E0FEE59B40F9},32015.053591332329233,45329827.539760045707226
229,US-CA-XSD-SDC-0789,SDC-0789,{33118D35-3F63-4CAA-93B4-79DD3586A0EC},11623.702837722314143,8612873.286799661815166
230,US-CA-XSD-SDC-0404,SDC-0404,{6AA7C1CA-5074-4050-ACBD-5DE8DEA6E47C},16803.121476560358133,11907815.628270596265793
231,US-CA-XSD-SDC-1750,SDC-1750,{0B0ADEA6-23B9-4F80-8D63-2AD399345DB4},64114.802096075873123,134066142.166236594319344
232,US-CA-XSD-SDC-1829,SDC-1829,{6FD9FD45-C2A6-4D15-BAEF-1E804E0BC060},16337.712224860741117,12507833.645546672865748
233,US-CA-XSD-SDC-2639,SDC-2639,{6696AAC5-7614-48D6-80F9-0DC48A59B79E},27984.178173669213720,45321427.809382282197475
234,US-CA-XSD-SDC-0816,SDC-0816,{E394CB42-EFE7-4784-A683-C0C5A9CF4DED},31391.371389649833873,55334599.648993089795113
235,US-CA-XSD-SDC-1284,SDC-1284,{A89376DB-1742-413F-9485-FB2E74548DEE},8572.192662127563381,4547827.547120610252023
236,US-CA-XSD-SDC-2667,SDC-2667,{0D83C3F6-D7BD-402D-8A40-B0A2179059FA},48892.979624843828788,59620248.233074925839901
237,US-CA-XSD-SDC-0927,SDC-0927,{94BBFF37-5908-4863-9022-0128F4B49C91},4391.936657438319344,825760.491809574537911
238,US-CA-XSD-SDC-2096,SDC-2096,{78981C25-B804-4AD3-99D3-15063A21C5B0},11142.200852584042877,7509993.088605561293662
239,US-CA-XSD-SDC-0513,SDC-0513,{05DD656F-711F-4B82-B116-7792A4C788DE},19920.502194219534431,15455319.021790863946080
240,US-CA-XSD-SDC-1467,SDC-1467,{7809B187-4E09-4C5B-9311-03CA57492F98},57335.989532591658644,85163757.512097463011742
241,US-CA-XSD-SDC-2276,SDC-2276,{DF5FFC9D-EF28-4E82-A61B-4A9F81C18D2F},5865.937665502578966,2199154.050699694547802
242,US-CA-XSD-SDC-0401,SDC-0401,{03419A50-F87C-4F48-B227-2836D304D02E},14827.528815748626585,12153516.859420575201511
243,US-CA-XSD-SDC-1632,SDC-1632,{6561325D-5992-4256-91A5-071867FF05A8},30754.076083152169304,52537481.226760059595108
244,US-CA-XSD-SDC-1324,SDC-1324,{487B1E46-C22D-45C5-B0C5-BAA75B706B18},28323.313029133980308,38550326.919188335537910
245,US-CA-XSD-SDC-1133,SDC-1133,{277302E9-4496-4507-90C5-A450AD508E5A},5839.871063864087773,1649199.627737844595686
246,US-CA-XSD-SDC-0533,SDC-0533,{17DFFD0A-EC9C-46E8-8D56-6C24E4842AA5},16185.215992485616880,8828423.633725374937057
247,US-CA-XSD-SDC-2275,SDC-2275,{FD8632C3-32C6-4E8F-93D5-9E3C91C53BAA},6978.976329491598335,2746188.734525193925947
248,US-CA-XSD-SDC-1749,SDC-1749,{0AD30950-A3E3-4489-9CED-3A894B95C1B4},22126.804364050032746,23707141.415225122123957
249,US-CA-XSD-SDC-0821,SDC-0821,{DEAC882F-90B1-4BFB-BCD3-0C104F378FE5},40624.359351763341692,64569546.851411484181881
250,US-CA-XSD-SDC-0677,SDC-0677,{B3E16C62-FBE4-44A4-A51D-818E95208943},23795.970376404206036,31843055.894403543323278
251,US-CA-XSD-SDC-1048,SDC-1048,{6957EBFC-5EF2-45A3-B4FC-D54A9E52BE7A},20473.237084618787776,6360849.845916582271457
252,US-CA-XSD-SDC-1723,SDC-1723,{7EE0EC9E-4416-4127-BD19-CEB732E6CC95},54351.876861386488599,177953648.356039851903915
253,US-CA-XSD-SDC-1899,SDC-1899,{9EEDA10D-221C-4A60-B899-CA1DCD458111},13579.136015623986168,11461838.970559719949961
254,US-CA-XSD-SDC-0861,SDC-0861,{121E8017-A454-4F38-8666-71EACC47280E},10104.601520497833917,5267693.170121661387384
255,US-CA-XSD-SDC-2058,SDC-2058,{52CF115B-9E47-4403-9463-9BE5FD3FC14A},1245.003517588042769,84711.778438858411391
256,US-CA-XSD-SDC-0505,SDC-0505,{8D1AF198-C8C5-418D-9F36-DF685AA9C565},15312.832893727027113,7967400.676316410303116
257,US-CA-XSD-SDC-1753,SDC-1753,{789C93B3-FE45-4EE5-B4F6-98FD7E68EE1E},20481.470512263815181,17600406.095364786684513
258,US-CA-XSD-SDC-1770,SDC-1770,{BE840BFF-B645-4372-AF0F-0826D8C5675F},18883.668681133276550,16982566.102363914251328
259,US-CA-XSD-SDC-1765,SDC-1765,{1E08F89B-0C95-49CC-A238-9E4D0D5F07ED},26483.281950948563463,17414273.681847278028727
260,US-CA-XSD-SDC-1768,SDC-1768,{286BF7D6-17A0-4AB1-986B-989FD2582A30},19214.935403830597352,17631557.621447321027517
261,US-CA-XSD-SDC-0001,SDC-0001,{F0BE3668-64E0-4594-BB53-F96D98878022},27469.197218243712996,28226674.674091294407845
262,US-CA-XSD-SDC-1790,SDC-1790,{EAEA369B-D2CD-4F97-9F42-E47B86D44D28},27819.945654140086845,34431771.976108640432358
263,US-CA-XSD-SDC-1701,SDC-1701,{089BD363-9238-44E8-9B48-816456DCCEBE},19376.990822284780734,21838128.386428140103817
264,US-CA-XSD-SDC-1663,SDC-1663,{D8BA8F6C-933B-4726-9892-8052C98136A5},8428.764000550663695,2648113.123645770363510
265,US-CA-XSD-SDC-1772,SDC-1772,{BDC8ED46-4BB0-4037-AC54-AB107C8375B5},9206.505180756132177,2621346.670137111563236
266,US-CA-XSD-SDC-1073,SDC-1073,{6AA90203-83A3-4186-8A51-C09B3C1ED242},39683.197953172806592,39244587.436091296374798
267,US-CA-XSD-SDC-0744,SDC-0744,{64582A56-242D-4C08-A5B6-8EEA2276C220},41146.370384628055035,66931708.853421911597252
268,US-CA-XSD-SDC-2300,SDC-2300,{DD43B243-6EC8-4840-BACD-F49F57142B07},19853.003092323564488,24238412.416359044611454
269,US-CA-XSD-SDC-1676,SDC-1676,{BCCDFCB3-3559-4C8A-B6B0-83CEE6EA59CE},14506.156925634002619,6730846.037936504930258
270,US-CA-XSD-SDC-0830,SDC-0830,{D3260BC0-A284-49B1-A7FE-F15F99F80F26},58973.848053029018047,110414598.705925062298775
271,US-CA-XSD-SDC-0233,SDC-0233,{A0DCC096-5316-487F-9436-8CC14D055F48},18210.179369298843085,16548373.542433571070433
272,US-CA-XSD-SDC-1820,SDC-1820,{E443170E-E945-44AE-87AB-7608229B6BB4},11512.677221318535885,4836988.484173357486725
273,US-CA-XSD-SDC-1815,SDC-1815,{A4C04BCB-F036-4211-BB69-C89186210C07},12675.150702963186632,7069383.950928089208901
274,US-CA-XSD-SDC-0418,SDC-0418,{AE2B6F85-B431-4A1F-B7BC-5140F7FA8E17},35544.204836684752081,42835667.655020259320736
275,US-CA-XSD-SDC-0402,SDC-0402,{D74F4A98-F860-4449-BA37-1870EE4EE99A},18001.419852662653284,10269575.205813454464078
276,US-CA-XSD-SDC-1847,SDC-1847,{D526C5C6-47D0-4329-825F-8C99E0171C05},17039.574876541781123,16402618.365527343004942
277,US-CA-XSD-SDC-1896,SDC-1896,{77F823F1-793F-4311-BD88-3857484AF2AA},23692.981646913707664,21695831.022886648774147
278,US-CA-XSD-SDC-1858,SDC-1858,{969ED7A1-EAA3-4782-9830-2159DA0806B4},26674.049095978611149,34029919.182969391345978
279,US-CA-XSD-SDC-1870,SDC-1870,{563D5689-CF5E-4029-A885-D89F3C1B09EF},36032.809857805572392,48399051.584191396832466
280,US-CA-XSD-SDC-1874,SDC-1874,{E93EADE0-9AF7-4987-AFB3-C4B07B68FADB},43479.860560409622849,66139568.430468864738941
281,US-CA-XSD-SDC-1972,SDC-1972,{0DC6A7CB-6C44-4871-82B4-31CCF03D1768},3480.069098050828870,669776.049070121604018
282,US-CA-XSD-SDC-1988,SDC-1988,{E38DDB55-BF03-4885-9AAD-E3AAD3959606},21697.995718891310389,27001125.404256012290716
283,US-CA-XSD-SDC-0463,SDC-0463,{B056D11A-2462-4D69-A5BE-6252076B0D5E},16417.476776581057493,13937950.061709955334663
284,US-CA-XSD-SDC-0377,SDC-0377,{94A85275-1A11-4210-843E-094927DA80ED},17736.259140845973889,10931256.157851474359632
285,US-CA-XSD-SDC-0498,SDC-0498,{31FE2DB7-66AD-4F85-A536-EE0FEF288292},14579.183092154175029,11323695.000157007947564
286,US-CA-XSD-SDC-1989,SDC-1989,{18AEBAF6-427B-46CF-BFE0-3DC9FF3D517A},14056.102122444443012,8579594.318114608526230
287,US-CA-XSD-SDC-1949,SDC-1949,{B041BB18-03FC-459A-8415-3BA98D358A3D},43350.824073000701901,57517309.835949100553989
288,US-CA-XSD-SDC-1959,SDC-1959,{AF3A6110-F4C0-4724-BFB9-04267703CFB5},58472.189063137018820,159240966.060994714498520
289,US-CA-XSD-SDC-1810,SDC-1810,{D0BFD5E4-A01D-45E3-803F-B086152ADE34},9846.976072738467337,5518188.304833365604281
290,US-CA-XSD-SDC-1836,SDC-1836,{ED0F927E-DBDF-47C5-BD05-57E0E5300603},11926.052589591306969,7314042.080722701735795
291,US-CA-XSD-SDC-1838,SDC-1838,{233E0E47-13DB-4CBF-B218-57DC633EC6F1},24388.350665741094417,24988163.239978604018688
292,US-CA-XSD-SDC-1837,SDC-1837,{E62AFDBE-5AFB-478D-BA35-1AEB0A8F0C32},17233.465541530236806,11988875.566184261813760
293,US-CA-XSD-SDC-1808,SDC-1808,{FA9DEA32-AE77-41A5-B362-80BE4BBCC7D9},14173.903053117166564,11345086.139064662158489
294,US-CA-XSD-SDC-1816,SDC-1816,{0E9FC8C4-4457-422C-A4A8-E2F628CC521C},21938.656528813378827,11203673.812713237479329
295,US-CA-XSD-SDC-1841,SDC-1841,{FE92CCA1-3B16-4F99-A2D3-FF5D69796864},25265.496166906206781,23677018.610824458301067
296,US-CA-XSD-SDC-1804,SDC-1804,{8BA5687C-CD9F-42CA-B169-E0D9CE14A9FE},57522.866678366357519,118874756.615045294165611
297,US-CA-XSD-SDC-1817,SDC-1817,{E4DFB937-AC0F-492C-84BD-38349A39B6D0},24257.611676021155290,22592134.193751301616430
298,US-CA-XSD-SDC-1839,SDC-1839,{933EF6F1-5AC6-4A6B-8A33-59DEA5DDBB16},20439.981229544559028,16747747.345730653032660
299,US-CA-XSD-SDC-1854,SDC-1854,{480E29E3-7CBB-4ED4-98B3-29D60E9DE453},11584.475697371686692,3873749.282770469784737
300,US-CA-XSD-SDC-1822,SDC-1822,{99A4B4B8-D396-4CFD-965C-B7DE7C4CDCF9},31467.093123743175966,24578416.450124446302652
301,US-CA-XSD-SDC-1860,SDC-1860,{E574D834-0EB2-4C2E-BC22-18874C919E33},35021.063938274135580,28502328.628587149083614
302,US-CA-XSD-SDC-1826,SDC-1826,{5404955C-0379-4ABF-BDF4-E38F40BED6EF},29336.684298287313140,36246598.849609948694706
303,US-CA-XSD-SDC-1853,SDC-1853,{528FC923-9EBA-4D49-A4F7-2E9161180E72},15537.051418447175820,8084128.016544605605304
304,US-CA-XSD-SDC-1850,SDC-1850,{32312E5E-3F2A-4FCC-B7C5-FFD5F39397E2},29178.583105354366126,20559212.321016423404217
305,US-CA-XSD-SDC-1892,SDC-1892,{9FCECE66-58D6-4218-BB0D-959D6BBBC3BE},15426.338819802273065,11293373.288373721763492
306,US-CA-XSD-SDC-1827,SDC-1827,{2CAF820D-5399-4C11-94DE-293B84A3B3F1},25097.216300080392102,24516713.886206347495317
307,US-CA-XSD-SDC-1894,SDC-1894,{D7F53AE2-69D8-433E-8B70-E25E69A9746A},19185.155685527010064,9643858.759292755275965
308,US-CA-XSD-SDC-1851,SDC-1851,{272185CC-B156-4B4F-BEC7-754BB51311FB},31312.362236494311219,26259461.534092679619789
309,US-CA-XSD-SDC-1885,SDC-1885,{AF46FD86-8D4B-4F4B-ABDD-6378AB7C5786},19807.825347917882027,7380221.410186356864870
310,US-CA-XSD-SDC-1891,SDC-1891,{27345F68-D051-46BE-AECA-2A85A7FE5761},23740.343952340048418,24051016.096595954149961
311,US-CA-XSD-SDC-1872,SDC-1872,{1B96B734-82CA-443B-A961-A56CAEC79EA4},53602.962780999951065,68369185.687425896525383
312,US-CA-XSD-SDC-1866,SDC-1866,{AF042841-B505-4C98-A8A3-6B1F941C7393},23086.022115983207186,23188445.601595267653465
313,US-CA-XSD-SDC-1818,SDC-1818,{8114A188-0E09-4687-8588-09E7AF172D64},20952.540367625206272,17526185.521138563752174
314,US-CA-XSD-SDC-1868,SDC-1868,{4923149D-B30E-44CF-B787-4CFC3A251CE7},35837.212129497376736,42833816.626528054475784
315,US-CA-XSD-SDC-1878,SDC-1878,{5A6C9D4D-CF3F-4E94-9A20-B46BA73F2C44},34321.607057801207702,56069297.284626685082912
316,US-CA-XSD-SDC-1828,SDC-1828,{D6854634-26A3-4551-9F29-BB39445CD5BE},21814.501907742898766,16008375.944888811558485
317,US-CA-XSD-SDC-1849,SDC-1849,{7E8E3660-5090-4839-8B5B-A45C04537D93},19389.540835805059032,20170010.770790360867977
318,US-CA-XSD-SDC-0534,SDC-0534,{0652E32D-B0D9-494D-A12F-EEB684B3E84D},24302.995685370588035,25293594.887317910790443
319,US-CA-XSD-SDC-1814,SDC-1814,{B33BB85C-EF29-4D49-B7F2-732125C2BD1A},26308.787459819883225,22440076.745576441287994
320,US-CA-XSD-SDC-1864,SDC-1864,{075EDF51-B5F8-4114-A813-62DDDBBC8EC9},23093.371988842944120,18083829.603430654853582
321,US-CA-XSD-SDC-1893,SDC-1893,{A89CAC70-8B2C-46C4-8368-75377FF7790E},22733.477794563998032,24367310.970998644828796
322,US-CA-XSD-SDC-1895,SDC-1895,{35B70A16-EF3C-4781-A0B0-A5733FE38C7B},19919.533447339134000,15649900.022248730063438
323,US-CA-XSD-SDC-1859,SDC-1859,{40AA3DCD-2C50-4EFF-A224-9383DA7B6031},24514.236822342641972,24612230.897939801216125
324,US-CA-XSD-SDC-1845,SDC-1845,{8C55B8DD-1A61-4D8C-A9EC-D4DC0BDB0E67},26964.097099105274538,36281910.134267508983612
325,US-CA-XSD-SDC-0629,SDC-0629,{6899A11B-3E45-4D52-A470-9361C6BF927E},16399.361601237575087,16370046.823591094464064
326,US-CA-XSD-SDC-1862,SDC-1862,{7699A5C5-2DC7-467C-8CBB-EC15BB6ECF28},34066.197579445717565,42472192.944147005677223
327,US-CA-XSD-SDC-1840,SDC-1840,{56B1C625-238D-41AB-BB49-F40FD36A646B},16739.144817226628220,14918609.055451927706599
328,US-CA-XSD-SDC-0616,SDC-0616,{5530B269-7433-4A4C-A19C-6C68F823DBEE},92495.047019153018482,291645974.815525710582733
329,US-CA-XSD-SDC-1819,SDC-1819,{B88D7723-3561-422F-A27D-BB9823FFEE11},17476.489853176553879,13060899.995221793651581
330,US-CA-XSD-SDC-1861,SDC-1861,{84D4D490-7FE6-4628-83C8-4146F14CAC77},36227.575661193790438,21910959.676041085273027
331,US-CA-XSD-SDC-1889,SDC-1889,{997EE544-1026-4A10-B2B9-D66F67ED9CC8},35785.527665372253978,18006330.631829530000687
332,US-CA-XSD-SDC-1865,SDC-1865,{1C7C4CEE-7041-4BAA-977E-475A6667C07C},27764.803008997361758,31624160.574262883514166
333,US-CA-XSD-SDC-1830,SDC-1830,{8419BCE9-052A-440F-AA15-81995B8718C1},20911.714027197085670,14398672.909816643223166
334,US-CA-XSD-SDC-1857,SDC-1857,{934BCB85-DBE9-4AC9-88CF-2F95F086B03B},30087.120585696935450,33122485.125535223633051
335,US-CA-XSD-SDC-1871,SDC-1871,{F335E1C2-777C-4813-9D26-646DD40A1226},35518.849837917543482,33754816.522057555615902
336,US-CA-XSD-SDC-1876,SDC-1876,{7BB28D2C-B739-4218-972A-82FC54964779},37656.227074162939971,59002066.897090829908848
337,US-CA-XSD-SDC-1867,SDC-1867,{D97DCE11-321E-429C-BE89-BEA29AD89842},17359.664687767119176,15485900.744189189746976
338,US-CA-XSD-SDC-1912,SDC-1912,{3CD67058-F686-445E-8A5D-CBE7A6F0AE9F},16081.647243896642976,10500338.910923071205616
339,US-CA-XSD-SDC-1800,SDC-1800,{F0CE9114-D08E-4FB9-A2F2-47154D9E8486},37344.749149217554077,68458842.134565010666847
340,US-CA-XSD-SDC-1901,SDC-1901,{3E32DFED-3A55-48B0-872E-1F095984D168},25033.339829526801623,25196365.479125045239925
341,US-CA-XSD-SDC-1924,SDC-1924,{CA935FEE-5196-4E6D-8F0A-98ABF3F0A6FF},26061.882714799245150,27766351.327494554221630
342,US-CA-XSD-SDC-1913,SDC-1913,{88D9A9E5-0C7F-4785-A8D1-7A5F9986B205},21905.395445441456104,23637721.590619049966335
343,US-CA-XSD-SDC-1923,SDC-1923,{E472C6E6-9D80-4606-B51A-D9F33696F595},18850.166077061065153,15690979.056405644863844
344,US-CA-XSD-SDC-1933,SDC-1933,{33046AD8-DA52-4BA2-9363-736BDF6B6E48},24411.307683696944878,23405462.222312372177839
345,US-CA-XSD-SDC-1914,SDC-1914,{EE398FEC-98E8-419F-8FD6-C308C85D2CE4},18628.980613692194311,14965492.775394294410944
346,US-CA-XSD-SDC-1932,SDC-1932,{27416E0C-F5AB-4ECF-A2DF-A192CA286DA0},23897.123586212983355,33422927.787933081388474
347,US-CA-XSD-SDC-1922,SDC-1922,{B13A3F3C-1466-44D6-8147-3149A2AA383C},19001.214635395906953,17283056.943421918898821
348,US-CA-XSD-SDC-1999,SDC-1999,{28148717-16F7-4E90-819F-6EBC1850F29B},13625.204235521241571,11366409.180955616757274
349,US-CA-XSD-SDC-1902,SDC-1902,{4D0D3320-B74A-4209-A826-4061FCBE78F7},20632.389002892217832,20837171.317355852574110
350,US-CA-XSD-SDC-1969,SDC-1969,{02FE089E-3935-488F-BCAC-EAAC9BA239D0},12255.370238170005905,6503953.303926425054669
351,US-CA-XSD-SDC-1926,SDC-1926,{DA0AB94E-D028-416B-B6B8-2A210A7180DA},26818.269956474883656,15805082.912468306720257
352,US-CA-XSD-SDC-1980,SDC-1980,{5A159464-B2CE-496D-A504-DB84426C8236},16496.703401021208265,8222378.272974819876254
353,US-CA-XSD-SDC-1909,SDC-1909,{27C5A3A3-1133-41AF-9EB0-ABF44F7288F3},30338.031242901677615,24761783.523129537701607
354,US-CA-XSD-SDC-1942,SDC-1942,{6197CC3E-8667-4FF0-A2FD-48A6BEB38CCB},35771.706962411117274,45404271.665369138121605
355,US-CA-XSD-SDC-1982,SDC-1982,{5D1A9ADA-786D-4608-80E3-6D12DEC7E057},21137.812062656976195,15351424.116648029536009
356,US-CA-XSD-SDC-1927,SDC-1927,{0B514453-F918-415F-9E86-EA6F80D49E1B},21910.476039414206753,17775789.939234428107738
357,US-CA-XSD-SDC-1941,SDC-1941,{534EDB60-B27F-4A0E-928B-9524D807F9F0},45597.786821121757384,63086173.167871259152889
358,US-CA-XSD-SDC-1939,SDC-1939,{F0041A28-A5A6-464C-8E9E-C1E7B580CB25},21035.187479250136676,22331812.224437657743692
359,US-CA-XSD-SDC-1931,SDC-1931,{FD5B8988-E922-41AE-85DF-4CB23E9934E8},16554.422145433545666,13219677.872102446854115
360,US-CA-XSD-SDC-1911,SDC-1911,{66B87498-C37F-45B7-A24B-37C6AB012421},17482.586637069973222,14251082.383026681840420
361,US-CA-XSD-SDC-1998,SDC-1998,{7B2EB6B5-6538-4502-B2C3-D034686952A1},13237.774364464497921,7250668.334834855049849
362,US-CA-XSD-SDC-1944,SDC-1944,{6CFF3481-5C39-4430-8BC5-0477BDD235E2},58222.840534863069479,83457588.112243771553040
363,US-CA-XSD-SDC-1925,SDC-1925,{2D8B77E3-FF3C-4ED9-9A41-E6048DFABBBA},20604.991082809727232,9622869.293497882783413
364,US-CA-XSD-SDC-1903,SDC-1903,{FC64B9AF-CFE4-4A41-859F-2B2C30D50F83},19636.306053812593746,19255855.543903168290854
365,US-CA-XSD-SDC-1937,SDC-1937,{896FB1F7-B44F-4199-9156-A899BBDBEC17},38325.662800541962497,50426715.956189967691898
366,US-CA-XSD-SDC-1940,SDC-1940,{DBFB0BD3-B9CE-4A7A-9A1C-5B7EF39E340D},26151.744419284776086,24098834.794238537549973
367,US-CA-XSD-SDC-0052,SDC-0052,{0E969468-A8DB-4723-A621-E83CCD78EFF2},13077.222676676914489,9788056.348544383421540
368,US-CA-XSD-SDC-1965,SDC-1965,{FCAA82F2-2607-4B96-880C-4A339CEA6E61},35217.637370952150377,52074303.033284373581409
369,US-CA-XSD-SDC-0098,SDC-0098,{C2D827A7-60D2-42FB-A3B5-61821F8C2375},16436.494786583974928,15902303.731247939169407
370,US-CA-XSD-SDC-1991,SDC-1991,{EF260B26-CBD1-4DD7-A5DA-E66EF013B6E8},19970.397969161098445,23406097.523608203977346
371,US-CA-XSD-SDC-1976,SDC-1976,{B0A0E602-F483-4903-9CE3-D4673E7A6D31},25618.614425274670793,21128075.829741194844246
372,US-CA-XSD-SDC-1948,SDC-1948,{FB28842B-3A22-4AEB-BEF1-8F4BD41563AE},42876.438304687813797,90722866.842249140143394
373,US-CA-XSD-SDC-1920,SDC-1920,{2DC32438-8735-4C27-A9EF-571F8B740350},14482.169202507668160,6465807.528522691689432
374,US-CA-XSD-SDC-1966,SDC-1966,{706C2F39-193B-4A22-8BE7-7E4560DC5233},50881.517853073892184,145005788.374717116355896
375,US-CA-XSD-SDC-1974,SDC-1974,{A3C1DA0E-323F-4B98-A196-2C59320C9F2A},15949.454461204375548,9627716.520325345918536
376,US-CA-XSD-SDC-1973,SDC-1973,{2B44B4C4-05B5-446E-B602-064B64EB1E54},16186.359500423855934,11902196.485487742349505
377,US-CA-XSD-SDC-1997,SDC-1997,{F7342209-A314-454F-85DB-CB274DC3A8FB},15847.534434466380844,14510971.526946682482958
378,US-CA-XSD-SDC-1981,SDC-1981,{43C76D0A-038F-417C-899E-22A5B8C02A02},13957.609959914125284,12755263.819509107619524
379,US-CA-XSD-SDC-1977,SDC-1977,{91E44777-3227-4899-B578-6542E913EB07},30990.311745921593683,27965569.004409737884998
380,US-CA-XSD-SDC-1955,SDC-1955,{7B3BEA68-E34D-4995-A5C6-8185E5B880CD},32882.679369682286051,42411847.416938997805119
